order_id,user_id,session_id,order_date,total_amount,status
1834,4276,12643,2023-12-25 00:00:00,374.81,Shipped
1835,3691,12649,2023-06-19 00:00:00,425.3,Delivered
1836,6,12650,2023-06-27 00:00:00,1344.36,Delivered
1837,4101,12657,2023-11-13 00:00:00,43.28,Delivered
1838,383,12663,2024-02-26 00:00:00,63.93,Delivered
1839,3856,12667,2023-09-19 00:00:00,2066.31,Delivered
1840,2279,12672,2022-10-21 00:00:00,500.56,Delivered
1841,2671,12676,2023-12-02 00:00:00,381.17,Delivered
1842,3804,12688,2022-05-26 00:00:00,1396.89,Delivered
1843,2180,12696,2023-01-05 00:00:00,1038.48,Delivered
1844,3837,12697,2023-09-07 00:00:00,345.89,Delivered
1845,176,12707,2024-01-19 00:00:00,665.69,Shipped
1846,3742,12711,2023-12-06 00:00:00,838.89,Delivered
1847,75,12717,2023-05-07 00:00:00,1539.27,Delivered
1848,3437,12725,2023-04-05 00:00:00,192.78,Delivered
1849,4268,12746,2024-02-17 00:00:00,229.2,Delivered
1850,3146,12747,2023-02-20 00:00:00,281.22,Delivered
1851,4207,12750,2023-05-20 00:00:00,121.16,Delivered
1852,4194,12751,2023-09-25 00:00:00,424.0,Delivered
1853,3367,12760,2023-11-05 00:00:00,331.49,Cancelled
1854,3641,12764,2023-10-17 00:00:00,68.73,Delivered
1855,1325,12772,2023-12-23 00:00:00,138.38,Delivered
1856,389,12775,2023-06-28 00:00:00,1836.94,Delivered
1857,1524,12780,2023-12-30 00:00:00,1621.31,Shipped
1858,1784,12818,2023-07-01 00:00:00,183.38,Delivered
1859,1559,12824,2023-12-05 00:00:00,1344.36,Delivered
1860,1009,12835,2024-03-01 00:00:00,409.46,Delivered
1861,3154,12840,2024-01-11 00:00:00,3776.73,Delivered
1862,2634,12841,2024-02-17 00:00:00,65.8,Shipped
1863,28,12842,2024-02-21 00:00:00,147.89,Delivered
1864,4270,12844,2023-10-15 00:00:00,148.77,Delivered
1865,3496,12851,2023-06-04 00:00:00,1234.95,Delivered
1866,4486,12853,2023-02-01 00:00:00,422.52,Shipped
1867,151,12855,2024-03-01 00:00:00,123.46,Delivered
1868,1914,12886,2023-08-27 00:00:00,245.11,Delivered
1869,240,12888,2023-01-17 00:00:00,143.49,Delivered
1870,4596,12892,2024-02-23 00:00:00,94.93,Delivered
1871,3643,12913,2023-06-03 00:00:00,26.07,Delivered
1872,3253,12916,2023-06-16 00:00:00,551.49,Delivered
1873,1005,12923,2022-12-05 00:00:00,188.55,Delivered
1874,4589,12929,2023-10-18 00:00:00,217.54,Delivered
1875,4659,12930,2023-09-14 00:00:00,148.3,Delivered
1876,3357,12938,2024-02-14 00:00:00,130.51,Delivered
1877,1079,12943,2022-04-11 00:00:00,634.27,Delivered
1878,1930,12945,2023-11-05 00:00:00,381.97,Delivered
1879,2403,12957,2024-01-30 00:00:00,1455.04,Delivered
1880,4055,12972,2023-06-28 00:00:00,240.1,Delivered
1881,1367,12977,2024-01-27 00:00:00,470.37,Delivered
1882,3707,12991,2023-08-05 00:00:00,265.46,Cancelled
1883,4376,13004,2023-11-16 00:00:00,271.9,Cancelled
1884,1383,13007,2023-06-26 00:00:00,112.48,Delivered
1885,982,13008,2023-12-14 00:00:00,604.69,Delivered
1886,1268,13010,2023-05-05 00:00:00,1293.64,Delivered
1887,3714,13020,2023-09-13 00:00:00,2680.34,Delivered
1888,16,13027,2022-04-07 00:00:00,738.44,Delivered
1889,2217,13036,2023-09-01 00:00:00,134.08,Delivered
1890,3832,13050,2024-02-03 00:00:00,1180.48,Delivered
1891,218,13070,2023-10-14 00:00:00,40.75,Delivered
1892,4375,13074,2023-09-28 00:00:00,42.26,Delivered
1893,1031,13077,2023-10-01 00:00:00,601.9,Delivered
1894,2668,13079,2024-01-16 00:00:00,549.0,Delivered
1895,2324,13091,2024-01-10 00:00:00,1488.99,Delivered
1896,4734,13097,2023-12-09 00:00:00,736.03,Shipped
1897,837,13110,2023-02-20 00:00:00,3229.81,Delivered
1898,3283,13150,2024-01-30 00:00:00,424.0,Delivered
1899,860,13170,2023-12-05 00:00:00,205.76,Delivered
1900,4987,13177,2024-01-30 00:00:00,69.89,Delivered
1901,667,13180,2024-02-07 00:00:00,615.24,Delivered
1902,4169,13186,2023-10-02 00:00:00,186.85,Delivered
1903,3251,13188,2022-05-20 00:00:00,1161.69,Delivered
1904,2801,13189,2023-08-10 00:00:00,1764.79,Delivered
1905,1564,13190,2023-10-09 00:00:00,38.35,Delivered
1906,2821,13196,2024-02-21 00:00:00,640.63,Cancelled
1907,1317,13205,2023-02-28 00:00:00,228.69,Delivered
1908,1843,13207,2023-01-09 00:00:00,2541.1,Delivered
1909,1742,13230,2023-09-30 00:00:00,763.94,Delivered
1910,3593,13232,2023-08-17 00:00:00,68.73,Delivered
1911,1418,13240,2022-12-16 00:00:00,229.2,Delivered
1912,4733,13245,2023-11-05 00:00:00,365.99,Delivered
1913,62,13255,2023-11-16 00:00:00,285.42,Delivered
1914,476,13257,2023-11-14 00:00:00,142.57,Delivered
1915,3519,13263,2023-12-31 00:00:00,289.08,Delivered
1916,1355,13272,2023-11-05 00:00:00,1038.48,Delivered
1917,776,13274,2023-12-21 00:00:00,170.25,Cancelled
1918,3371,13277,2024-02-02 00:00:00,529.36,Delivered
1919,4717,13281,2024-02-25 00:00:00,1005.52,Delivered
1920,191,13284,2023-01-23 00:00:00,2046.92,Delivered
1921,479,13290,2023-10-18 00:00:00,89.01,Cancelled
1922,4751,13303,2023-12-10 00:00:00,175.3,Delivered
1923,4049,13310,2023-12-23 00:00:00,660.04,Delivered
1924,4940,13311,2023-09-15 00:00:00,605.36,Delivered
1925,621,13317,2023-03-14 00:00:00,174.96,Delivered
1926,3682,13319,2024-02-20 00:00:00,275.52,Delivered
1927,4465,13342,2023-11-17 00:00:00,542.2,Cancelled
1928,4545,13344,2023-09-18 00:00:00,381.97,Shipped
1929,649,13347,2022-11-07 00:00:00,175.3,Delivered
1930,2019,13358,2023-08-01 00:00:00,3876.78,Delivered
1931,1675,13363,2022-06-06 00:00:00,278.94,Cancelled
1932,1715,13369,2023-05-23 00:00:00,1038.48,Delivered
1933,2466,13370,2023-10-13 00:00:00,1093.64,Delivered
1934,2802,13376,2023-12-19 00:00:00,2504.19,Delivered
1935,3973,13390,2022-12-26 00:00:00,1285.02,Delivered
1936,4839,13391,2024-03-01 00:00:00,1453.43,Delivered
1937,1178,13395,2023-12-06 00:00:00,1180.44,Shipped
1938,1333,13412,2023-04-29 00:00:00,245.54,Delivered
1939,1313,13413,2023-09-18 00:00:00,1636.36,Delivered
1940,3257,13432,2023-09-15 00:00:00,133.78,Delivered
1941,2453,13433,2023-03-05 00:00:00,369.7,Delivered
1942,2127,13435,2022-08-28 00:00:00,639.13,Delivered
1943,2919,13437,2024-01-23 00:00:00,152.21,Delivered
1944,2215,13440,2023-06-28 00:00:00,69.89,Delivered
1945,940,13467,2023-10-31 00:00:00,144.76,Shipped
1946,3227,13468,2024-02-10 00:00:00,275.13,Delivered
1947,466,13470,2024-02-20 00:00:00,1292.26,Delivered
1948,995,13476,2023-05-21 00:00:00,170.49,Shipped
1949,4658,13498,2023-06-20 00:00:00,1260.03,Shipped
1950,645,13500,2024-02-15 00:00:00,1115.27,Delivered
1951,2315,13501,2023-11-28 00:00:00,136.89,Delivered
1952,622,13502,2023-02-23 00:00:00,170.49,Delivered
1953,3543,13510,2023-03-14 00:00:00,147.79,Delivered
1954,1711,13537,2024-02-28 00:00:00,549.57,Cancelled
1955,1152,13538,2024-02-25 00:00:00,269.29,Delivered
1956,252,13542,2023-06-24 00:00:00,199.51,Delivered
1957,3871,13553,2023-12-04 00:00:00,520.55,Delivered
1958,4391,13566,2022-05-30 00:00:00,212.22,Delivered
1959,2459,13584,2023-08-06 00:00:00,1225.59,Cancelled
1960,2717,13585,2023-08-05 00:00:00,261.07,Cancelled
1961,4092,13586,2023-02-12 00:00:00,188.55,Delivered
1962,3839,13598,2023-06-29 00:00:00,344.87,Delivered
1963,722,13604,2022-08-05 00:00:00,1359.13,Delivered
1964,4853,13607,2023-10-29 00:00:00,467.24,Delivered
1965,1758,13626,2023-06-29 00:00:00,87.35,Delivered
1966,2709,13627,2022-03-18 00:00:00,38.36,Delivered
1967,2542,13628,2023-09-16 00:00:00,1283.16,Shipped
1968,2835,13636,2024-03-01 00:00:00,525.12,Delivered
1969,2777,13640,2024-02-13 00:00:00,64.29,Delivered
1970,970,13641,2023-06-03 00:00:00,434.73,Cancelled
1971,3522,13643,2022-07-17 00:00:00,1528.31,Delivered
1972,4386,13644,2024-01-30 00:00:00,276.76,Delivered
1973,1968,13647,2023-11-06 00:00:00,84.52,Delivered
1974,4063,13654,2024-02-14 00:00:00,149.45,Delivered
1975,1076,13670,2023-12-18 00:00:00,492.65,Delivered
1976,189,13672,2023-12-01 00:00:00,1285.17,Delivered
1977,660,13690,2024-02-22 00:00:00,2910.08,Delivered
1978,3062,13702,2023-10-18 00:00:00,1126.34,Delivered
1979,3580,13703,2022-11-27 00:00:00,262.6,Shipped
1980,1311,13721,2024-01-27 00:00:00,1670.03,Delivered
1981,4586,13723,2022-05-28 00:00:00,1836.94,Delivered
1982,2427,13732,2022-03-22 00:00:00,844.1,Delivered
1983,3708,13747,2023-01-28 00:00:00,148.3,Delivered
1984,1889,13751,2023-09-24 00:00:00,147.89,Delivered
1985,4059,13753,2023-10-11 00:00:00,388.93,Shipped
1986,3911,13794,2023-04-10 00:00:00,209.98,Delivered
1987,3302,13808,2023-11-28 00:00:00,1581.95,Delivered
1988,3710,13809,2024-02-28 00:00:00,1136.09,Delivered
1989,75,13810,2023-09-10 00:00:00,1569.28,Delivered
1990,3386,13823,2023-09-26 00:00:00,135.69,Delivered
1991,1501,13825,2024-03-01 00:00:00,173.01,Processing
1992,4342,13827,2023-04-30 00:00:00,148.77,Delivered
1993,2172,13829,2023-03-04 00:00:00,85.46,Delivered
1994,2130,13851,2023-10-28 00:00:00,191.11,Delivered
1995,3643,13857,2023-09-23 00:00:00,645.5,Cancelled
1996,1453,13865,2024-01-30 00:00:00,1143.64,Delivered
1997,857,13872,2023-03-28 00:00:00,228.69,Delivered
1998,3473,13873,2023-11-06 00:00:00,306.59,Delivered
1999,741,13885,2023-11-28 00:00:00,1534.38,Cancelled
2000,1370,13895,2024-02-12 00:00:00,276.49,Delivered
2001,2071,13903,2024-03-01 00:00:00,1397.19,Processing
2002,619,13916,2023-07-18 00:00:00,498.89,Delivered
2003,1983,13926,2024-02-06 00:00:00,529.51,Delivered
2004,1608,13928,2023-03-04 00:00:00,1795.2,Delivered
2005,1024,13933,2022-10-27 00:00:00,115.27,Delivered
2006,4740,13949,2024-02-13 00:00:00,580.94,Delivered
2007,4463,13950,2023-01-10 00:00:00,27.68,Delivered
2008,10,13951,2023-12-27 00:00:00,212.32,Delivered
2009,3677,13961,2023-10-01 00:00:00,206.92,Delivered
2010,1147,13967,2023-08-01 00:00:00,121.16,Delivered
2011,4213,13974,2024-02-27 00:00:00,249.41,Delivered
2012,2445,13984,2023-02-18 00:00:00,817.79,Delivered
2013,2244,13988,2023-05-23 00:00:00,1109.89,Delivered
2014,776,13996,2023-12-08 00:00:00,747.88,Delivered
2015,466,14001,2024-02-25 00:00:00,1709.38,Delivered
2016,1159,14007,2023-11-22 00:00:00,63.93,Delivered
2017,44,14013,2023-11-08 00:00:00,388.93,Delivered
2018,2433,14029,2023-12-28 00:00:00,195.96,Delivered
2019,3938,14033,2023-09-05 00:00:00,441.25,Delivered
2020,3914,14034,2023-05-22 00:00:00,69.89,Delivered
2021,4027,14039,2024-01-25 00:00:00,199.81,Delivered
2022,302,14048,2023-09-07 00:00:00,369.13,Delivered
2023,1538,14049,2022-07-02 00:00:00,363.22,Delivered
2024,3961,14057,2024-03-01 00:00:00,778.71,Delivered
2025,2453,14058,2023-07-26 00:00:00,376.0,Delivered
2026,4425,14064,2023-07-07 00:00:00,848.91,Delivered
2027,2901,14069,2024-02-05 00:00:00,75.04,Delivered
2028,3338,14074,2022-04-21 00:00:00,572.24,Delivered
2029,3297,14081,2022-06-12 00:00:00,552.17,Delivered
2030,4829,14085,2022-10-29 00:00:00,934.48,Delivered
2031,3121,14102,2023-10-08 00:00:00,460.58,Delivered
2032,4434,14104,2023-11-19 00:00:00,1252.32,Delivered
2033,4768,14111,2024-01-04 00:00:00,1914.16,Delivered
2034,2845,14116,2023-11-25 00:00:00,127.63,Delivered
2035,3724,14117,2023-07-17 00:00:00,234.4,Cancelled
2036,3141,14127,2023-07-24 00:00:00,41.16,Cancelled
2037,2421,14128,2023-11-28 00:00:00,540.7,Delivered
2038,1958,14139,2023-03-09 00:00:00,684.53,Cancelled
2039,1457,14140,2023-03-12 00:00:00,373.71,Delivered
2040,4233,14142,2023-09-20 00:00:00,596.99,Delivered
2041,379,14144,2023-11-09 00:00:00,108.5,Delivered
2042,4449,14149,2023-09-15 00:00:00,420.63,Delivered
2043,3919,14160,2023-12-24 00:00:00,369.08,Delivered
2044,461,14162,2022-12-18 00:00:00,406.34,Delivered
2045,11,14164,2024-02-03 00:00:00,315.98,Delivered
2046,4502,14165,2024-01-25 00:00:00,886.35,Delivered
2047,4572,14169,2023-02-11 00:00:00,205.32,Shipped
2048,4157,14173,2023-05-24 00:00:00,558.86,Cancelled
2049,3060,14193,2023-08-17 00:00:00,387.59,Delivered
2050,3101,14198,2024-02-21 00:00:00,3383.74,Cancelled
2051,4184,14210,2023-11-22 00:00:00,509.81,Delivered
2052,786,14212,2024-01-24 00:00:00,378.02,Processing
2053,3954,14224,2023-01-31 00:00:00,65.8,Delivered
2054,1830,14233,2024-01-21 00:00:00,376.39,Delivered
2055,4076,14243,2023-05-03 00:00:00,247.06,Delivered
2056,1692,14246,2022-01-23 00:00:00,119.57,Cancelled
2057,3742,14262,2023-10-20 00:00:00,233.71,Delivered
2058,738,14290,2023-10-08 00:00:00,381.97,Delivered
2059,4043,14293,2022-07-19 00:00:00,905.5,Delivered
2060,4371,14305,2023-12-12 00:00:00,1170.73,Delivered
2061,2237,14316,2022-11-02 00:00:00,243.28,Delivered
2062,1665,14320,2023-04-10 00:00:00,1398.32,Delivered
2063,4533,14326,2022-11-26 00:00:00,54.01,Delivered
2064,140,14329,2023-12-05 00:00:00,261.16,Cancelled
2065,2899,14330,2024-01-13 00:00:00,1101.3,Delivered
2066,3178,14342,2023-10-10 00:00:00,173.01,Delivered
2067,704,14350,2023-10-04 00:00:00,1583.85,Delivered
2068,4710,14352,2023-12-09 00:00:00,908.54,Delivered
2069,2244,14358,2023-05-17 00:00:00,2357.42,Delivered
2070,3318,14363,2024-01-07 00:00:00,143.33,Delivered
2071,1447,14364,2023-12-26 00:00:00,178.02,Delivered
2072,1962,14403,2023-11-30 00:00:00,139.47,Delivered
2073,4211,14407,2023-08-08 00:00:00,156.79,Delivered
2074,4744,14419,2023-04-19 00:00:00,1121.33,Delivered
2075,1943,14431,2023-10-06 00:00:00,318.5,Delivered
2076,1454,14434,2023-08-10 00:00:00,260.16,Delivered
2077,1649,14435,2023-03-23 00:00:00,3737.25,Delivered
2078,3581,14442,2024-01-04 00:00:00,294.81,Delivered
2079,963,14450,2023-05-05 00:00:00,3539.44,Delivered
2080,3301,14455,2023-12-17 00:00:00,215.84,Delivered
2081,2755,14469,2023-12-23 00:00:00,908.54,Cancelled
2082,3912,14481,2022-10-04 00:00:00,514.42,Delivered
2083,1892,14490,2024-02-18 00:00:00,1778.99,Cancelled
2084,608,14494,2022-10-17 00:00:00,68.73,Cancelled
2085,3858,14500,2024-02-28 00:00:00,246.7,Delivered
2086,911,14501,2022-09-13 00:00:00,443.76,Shipped
2087,1217,14505,2023-11-07 00:00:00,56.93,Delivered
2088,1040,14513,2024-01-14 00:00:00,998.8,Delivered
2089,4272,14517,2024-01-13 00:00:00,148.77,Delivered
2090,3138,14523,2023-12-15 00:00:00,569.91,Delivered
2091,1344,14529,2023-05-06 00:00:00,249.41,Delivered
2092,1903,14532,2023-11-10 00:00:00,1067.04,Delivered
2093,829,14533,2024-01-28 00:00:00,749.57,Delivered
2094,2167,14535,2024-01-25 00:00:00,668.7,Delivered
2095,2963,14536,2023-07-25 00:00:00,135.69,Delivered
2096,1776,14553,2024-02-29 00:00:00,442.81,Delivered
2097,2381,14559,2022-04-24 00:00:00,11.1,Delivered
2098,3820,14564,2023-10-16 00:00:00,442.81,Delivered
2099,2732,14571,2023-12-25 00:00:00,552.34,Delivered
2100,2363,14580,2023-09-27 00:00:00,242.13,Delivered
2101,4590,14591,2023-08-10 00:00:00,147.76,Delivered
2102,2421,14600,2023-10-24 00:00:00,1181.05,Cancelled
2103,1739,14620,2024-01-26 00:00:00,174.95,Delivered
2104,3977,14650,2023-04-11 00:00:00,771.64,Delivered
2105,1480,14661,2023-09-10 00:00:00,83.19,Delivered
2106,3569,14666,2023-11-15 00:00:00,851.63,Delivered
2107,1011,14668,2024-01-25 00:00:00,606.51,Delivered
2108,142,14673,2022-10-18 00:00:00,25.47,Shipped
2109,1639,14676,2023-08-23 00:00:00,896.66,Delivered
2110,1571,14682,2023-10-15 00:00:00,3113.74,Delivered
2111,2160,14691,2023-11-25 00:00:00,816.97,Delivered
2112,4101,14694,2023-06-18 00:00:00,1281.69,Delivered
2113,4048,14696,2023-05-23 00:00:00,139.47,Cancelled
2114,2325,14706,2023-09-29 00:00:00,262.6,Delivered
2115,4080,14718,2023-06-16 00:00:00,1958.66,Processing
2116,2255,14722,2023-05-26 00:00:00,829.83,Shipped
2117,1223,14724,2022-10-30 00:00:00,175.3,Delivered
2118,2039,14734,2022-12-21 00:00:00,339.91,Delivered
2119,2553,14739,2024-01-14 00:00:00,134.94,Delivered
2120,4954,14751,2023-01-10 00:00:00,100.12,Delivered
2121,2388,14755,2024-02-27 00:00:00,199.51,Delivered
2122,1640,14759,2023-10-23 00:00:00,1576.63,Cancelled
2123,2427,14760,2023-07-24 00:00:00,1814.07,Delivered
2124,2571,14774,2024-01-12 00:00:00,186.85,Delivered
2125,3645,14783,2023-04-19 00:00:00,510.44,Processing
2126,4281,14790,2023-04-05 00:00:00,496.97,Delivered
2127,122,14801,2024-02-26 00:00:00,247.06,Cancelled
2128,4445,14802,2024-02-18 00:00:00,1315.18,Delivered
2129,3159,14803,2023-10-06 00:00:00,238.38,Delivered
2130,4895,14804,2024-01-02 00:00:00,1292.26,Delivered
2131,997,14810,2024-01-26 00:00:00,1423.18,Delivered
2132,2322,14814,2023-12-23 00:00:00,369.7,Delivered
2133,1321,14825,2024-01-31 00:00:00,381.97,Shipped
2134,3067,14839,2022-11-07 00:00:00,500.24,Delivered
2135,1909,14841,2023-09-30 00:00:00,44.47,Delivered
2136,4656,14842,2023-11-27 00:00:00,1536.54,Delivered
2137,2576,14843,2023-10-08 00:00:00,42.26,Delivered
2138,4517,14846,2023-08-14 00:00:00,1019.28,Delivered
2139,1115,14848,2023-08-01 00:00:00,388.11,Delivered
2140,1457,14850,2023-10-01 00:00:00,206.92,Cancelled
2141,3524,14858,2023-10-24 00:00:00,718.22,Delivered
2142,3843,14871,2023-06-01 00:00:00,319.11,Delivered
2143,1286,14872,2024-01-07 00:00:00,178.02,Delivered
2144,4595,14875,2023-10-13 00:00:00,63.55,Cancelled
2145,3873,14882,2023-11-06 00:00:00,740.29,Cancelled
2146,783,14900,2023-05-09 00:00:00,211.26,Delivered
2147,2936,14907,2023-09-18 00:00:00,164.66,Shipped
2148,852,14910,2023-06-20 00:00:00,179.4,Delivered
2149,4640,14911,2022-12-20 00:00:00,309.79,Delivered
2150,3031,14912,2023-10-06 00:00:00,122.77,Delivered
2151,3359,14914,2023-06-17 00:00:00,153.62,Delivered
2152,3020,14970,2023-10-08 00:00:00,1574.9,Cancelled
2153,3838,14971,2023-07-24 00:00:00,346.43,Delivered
2154,950,14978,2024-01-11 00:00:00,1592.91,Delivered
2155,2386,14984,2023-12-04 00:00:00,32.66,Delivered
2156,2277,14990,2024-02-23 00:00:00,88.51,Delivered
2157,4359,14992,2023-01-13 00:00:00,382.12,Delivered
2158,3610,14999,2023-10-04 00:00:00,199.81,Shipped
2159,3611,15000,2023-06-08 00:00:00,1560.83,Delivered
2160,4103,15006,2023-12-27 00:00:00,169.08,Delivered
2161,3911,15008,2022-12-20 00:00:00,93.34,Delivered
2162,553,15016,2023-10-23 00:00:00,21.28,Delivered
2163,2869,15017,2024-02-12 00:00:00,1593.78,Shipped
2164,1005,15021,2024-02-20 00:00:00,1417.37,Delivered
2165,534,15038,2024-01-15 00:00:00,261.89,Delivered
2166,2939,15055,2023-10-03 00:00:00,63.51,Delivered
2167,2432,15057,2022-10-26 00:00:00,88.94,Shipped
2168,1036,15059,2023-12-06 00:00:00,490.62,Delivered
2169,401,15080,2024-02-06 00:00:00,648.24,Cancelled
2170,4954,15083,2022-12-27 00:00:00,1554.89,Delivered
2171,2240,15096,2023-05-18 00:00:00,387.59,Delivered
2172,240,15100,2023-03-09 00:00:00,402.04,Delivered
2173,3209,15107,2023-06-16 00:00:00,50.0,Delivered
2174,2222,15110,2024-02-22 00:00:00,132.56,Delivered
2175,3725,15112,2023-02-16 00:00:00,1175.98,Cancelled
2176,3413,15113,2022-12-20 00:00:00,319.72,Delivered
2177,2358,15130,2024-02-27 00:00:00,324.45,Delivered
2178,2591,15133,2024-01-29 00:00:00,46.67,Delivered
2179,1065,15134,2023-08-29 00:00:00,232.64,Delivered
2180,298,15136,2023-12-23 00:00:00,199.51,Delivered
2181,1635,15143,2022-12-12 00:00:00,931.87,Cancelled
2182,152,15156,2022-11-21 00:00:00,40.75,Delivered
2183,3795,15163,2023-08-29 00:00:00,209.64,Delivered
2184,2217,15165,2023-08-06 00:00:00,848.0,Delivered
2185,1614,15171,2023-12-11 00:00:00,783.82,Delivered
2186,4916,15176,2024-02-29 00:00:00,459.44,Delivered
2187,1049,15177,2023-04-11 00:00:00,146.59,Delivered
2188,881,15179,2024-01-11 00:00:00,150.76,Delivered
2189,166,15182,2023-02-26 00:00:00,645.38,Delivered
2190,2212,15184,2023-12-27 00:00:00,780.21,Delivered
2191,4617,15185,2023-12-23 00:00:00,117.22,Delivered
2192,4890,15190,2023-12-24 00:00:00,388.93,Delivered
2193,4047,15197,2024-01-23 00:00:00,280.43,Delivered
2194,2343,15206,2023-07-18 00:00:00,211.26,Cancelled
2195,4265,15210,2023-12-18 00:00:00,521.53,Delivered
2196,4368,15214,2024-01-25 00:00:00,371.19,Delivered
2197,2489,15215,2024-03-01 00:00:00,404.61,Delivered
2198,2329,15217,2022-09-11 00:00:00,502.83,Delivered
2199,894,15225,2022-07-27 00:00:00,155.0,Delivered
2200,1216,15235,2024-01-30 00:00:00,1397.19,Delivered
2201,2967,15236,2024-02-02 00:00:00,908.54,Delivered
2202,209,15250,2023-08-04 00:00:00,381.67,Delivered
2203,1127,15256,2023-11-18 00:00:00,1464.72,Cancelled
2204,3691,15286,2023-02-02 00:00:00,1232.75,Shipped
2205,4490,15290,2023-10-27 00:00:00,1005.52,Delivered
2206,3580,15291,2022-10-04 00:00:00,100.0,Delivered
2207,147,15300,2023-07-30 00:00:00,560.55,Cancelled
2208,1252,15313,2023-05-05 00:00:00,146.59,Delivered
2209,2425,15330,2022-10-26 00:00:00,1316.68,Delivered
2210,110,15338,2023-06-22 00:00:00,220.8,Delivered
2211,1318,15339,2023-05-13 00:00:00,841.18,Delivered
2212,3081,15343,2023-07-08 00:00:00,145.35,Cancelled
2213,2992,15349,2024-01-29 00:00:00,1302.59,Delivered
2214,3220,15355,2023-09-16 00:00:00,138.97,Shipped
2215,2788,15359,2024-02-23 00:00:00,202.74,Delivered
2216,4487,15374,2022-10-25 00:00:00,2124.71,Delivered
2217,4054,15390,2024-02-07 00:00:00,312.34,Delivered
2218,3847,15394,2024-02-08 00:00:00,84.78,Delivered
2219,2780,15398,2024-02-25 00:00:00,756.22,Delivered
2220,599,15402,2022-02-28 00:00:00,3019.35,Shipped
2221,582,15404,2024-02-29 00:00:00,841.31,Delivered
2222,3423,15407,2023-08-10 00:00:00,139.47,Delivered
2223,709,15414,2023-01-07 00:00:00,682.28,Delivered
2224,4550,15417,2024-02-28 00:00:00,427.23,Delivered
2225,1766,15429,2023-10-08 00:00:00,1455.04,Delivered
2226,2732,15446,2023-12-25 00:00:00,132.11,Delivered
2227,3574,15463,2024-01-21 00:00:00,262.6,Delivered
2228,3330,15466,2024-02-10 00:00:00,262.6,Processing
2229,4509,15484,2023-11-22 00:00:00,146.59,Delivered
2230,4419,15496,2023-11-04 00:00:00,138.9,Delivered
2231,4186,15500,2023-11-17 00:00:00,494.42,Delivered
2232,1804,15504,2023-12-04 00:00:00,310.5,Cancelled
2233,3079,15506,2024-01-03 00:00:00,917.97,Delivered
2234,4218,15509,2023-10-02 00:00:00,41.16,Delivered
2235,4306,15511,2023-10-18 00:00:00,228.69,Delivered
2236,3008,15513,2023-02-21 00:00:00,175.47,Delivered
2237,3638,15516,2024-02-24 00:00:00,139.34,Delivered
2238,4575,15521,2023-11-06 00:00:00,554.23,Delivered
2239,1659,15523,2023-12-24 00:00:00,83.19,Delivered
2240,2558,15530,2024-02-25 00:00:00,89.7,Shipped
2241,673,15541,2023-12-31 00:00:00,526.05,Shipped
2242,2175,15543,2022-12-08 00:00:00,1279.58,Delivered
2243,975,15557,2023-02-02 00:00:00,640.82,Delivered
2244,1638,15580,2024-01-14 00:00:00,54.01,Delivered
2245,2483,15582,2024-02-14 00:00:00,651.56,Delivered
2246,1215,15592,2024-02-23 00:00:00,957.33,Delivered
2247,2380,15597,2023-10-12 00:00:00,113.0,Delivered
2248,3996,15612,2023-06-25 00:00:00,409.51,Delivered
2249,980,15614,2023-11-24 00:00:00,33.85,Delivered
2250,3793,15617,2022-08-14 00:00:00,1292.26,Delivered
2251,519,15625,2023-04-21 00:00:00,27.68,Delivered
2252,3033,15632,2023-07-07 00:00:00,133.96,Delivered
2253,1160,15646,2023-02-19 00:00:00,1035.9,Cancelled
2254,4536,15650,2023-10-11 00:00:00,792.48,Delivered
2255,2919,15663,2024-02-08 00:00:00,242.44,Delivered
2256,85,15664,2023-11-05 00:00:00,1963.94,Delivered
2257,1887,15667,2023-10-24 00:00:00,891.9,Shipped
2258,2095,15670,2023-10-18 00:00:00,621.78,Delivered
2259,4750,15675,2022-08-01 00:00:00,963.7,Delivered
2260,2688,15690,2024-02-29 00:00:00,227.6,Shipped
2261,1321,15693,2024-02-23 00:00:00,464.73,Delivered
2262,3879,15700,2023-11-04 00:00:00,1459.21,Delivered
2263,2641,15703,2023-12-06 00:00:00,1353.44,Cancelled
2264,787,15710,2024-02-27 00:00:00,287.77,Delivered
2265,1585,15711,2022-12-26 00:00:00,186.98,Delivered
2266,1674,15716,2022-08-10 00:00:00,1882.27,Delivered
2267,3508,15718,2024-01-14 00:00:00,247.21,Delivered
2268,698,15728,2023-07-04 00:00:00,1461.71,Delivered
2269,1517,15735,2023-03-10 00:00:00,68.73,Delivered
2270,3403,15740,2023-05-08 00:00:00,267.6,Delivered
2271,283,15744,2024-02-15 00:00:00,212.22,Delivered
2272,518,15748,2024-02-25 00:00:00,100.0,Delivered
2273,2815,15751,2023-06-16 00:00:00,254.34,Delivered
2274,2716,15753,2022-10-26 00:00:00,146.59,Delivered
2275,4826,15755,2023-11-17 00:00:00,1292.26,Delivered
2276,4958,15757,2023-02-08 00:00:00,506.72,Delivered
2277,881,15758,2023-11-11 00:00:00,150.08,Delivered
2278,908,15759,2024-01-19 00:00:00,1040.68,Delivered
2279,4408,15760,2024-02-14 00:00:00,423.95,Delivered
2280,2424,15763,2023-11-10 00:00:00,712.89,Shipped
2281,3551,15777,2024-02-29 00:00:00,81.08,Delivered
2282,3195,15779,2023-05-05 00:00:00,799.84,Delivered
