session_id,user_id,session_start,duration_seconds,is_bounce,device
11609,1184,2023-09-09,2068,0,Mobile
11610,2625,2023-03-23,3550,0,Mobile
11611,1555,2023-12-12,2348,0,Mobile
11612,3346,2023-11-24,1085,0,Desktop
11613,4476,2023-01-01,3058,0,Tablet
11614,4647,2023-09-17,1345,0,Mobile
11615,4519,2023-09-25,2254,0,Tablet
11616,2232,2022-08-11,2443,0,Desktop
11617,4454,2023-04-15,1456,0,Tablet
11618,3761,2022-06-12,2558,0,Desktop
11619,4093,2024-01-07,3468,0,Desktop
11620,3054,2023-10-28,2100,0,Mobile
11621,4338,2024-01-01,161,0,Mobile
11622,3118,2023-08-24,931,0,Mobile
11623,388,2024-01-14,1531,0,Mobile
11624,56,2024-02-20,2667,0,Tablet
11625,2230,2024-02-20,1612,0,Desktop
11626,2955,2022-11-03,3528,0,Mobile
11627,1812,2024-01-24,225,0,Mobile
11628,3072,2023-11-10,1782,0,Desktop
11629,2950,2022-12-01,1439,0,Desktop
11630,4189,2023-09-27,2647,0,Mobile
11631,3751,2023-11-17,1360,0,Mobile
11632,4707,2023-09-14,3393,0,Desktop
11633,4694,2024-01-08,1028,0,Mobile
11634,4931,2023-02-22,2006,0,Mobile
11635,3782,2022-07-27,3599,0,Mobile
11636,4863,2023-07-07,2897,0,Mobile
11637,1249,2023-10-20,2852,0,Desktop
11638,4641,2024-01-15,3319,0,Desktop
11639,4854,2023-04-18,120,0,Mobile
11640,3462,2023-08-12,2046,0,Mobile
11641,2528,2022-08-23,1038,0,Desktop
11642,1867,2023-06-20,340,0,Mobile
11643,4759,2023-05-24,545,0,Mobile
11644,3413,2022-10-23,970,0,Mobile
11645,1575,2024-02-26,456,0,Desktop
11646,2043,2022-04-09,2517,0,Desktop
11647,4402,2023-08-31,410,0,Tablet
11648,3031,2023-09-07,1033,0,Mobile
11649,108,2023-04-05,1274,0,Mobile
11650,1607,2023-03-25,2119,0,Mobile
11651,1257,2023-04-25,1717,0,Mobile
11652,4526,2023-08-29,1705,0,Desktop
11653,280,2023-08-14,2278,0,Mobile
11654,407,2024-01-09,1485,0,Desktop
11655,4717,2024-02-25,1442,0,Desktop
11656,1764,2023-10-16,484,0,Mobile
11657,3052,2022-10-15,389,0,Desktop
11658,2209,2023-09-25,2814,0,Mobile
11659,2729,2023-12-28,2223,0,Mobile
11660,405,2024-02-17,1869,0,Desktop
11661,2243,2024-01-30,3283,0,Mobile
11662,4346,2023-07-30,3578,0,Desktop
11663,2848,2024-01-25,3113,0,Desktop
11664,936,2023-07-07,1120,0,Mobile
11665,760,2024-02-07,2704,0,Mobile
11666,2069,2022-08-17,1870,0,Mobile
11667,31,2023-12-17,1498,0,Mobile
11668,1160,2023-05-31,1611,0,Mobile
11669,4533,2023-05-15,1199,0,Desktop
11670,2570,2023-04-25,972,0,Desktop
11671,3269,2023-04-10,2048,0,Desktop
11672,4066,2023-06-28,1785,0,Mobile
11673,2886,2022-09-21,700,0,Desktop
11674,2258,2023-09-11,3179,0,Desktop
11675,1909,2024-01-10,428,0,Desktop
11676,1483,2023-02-14,1571,0,Mobile
11677,2207,2024-02-03,3476,0,Mobile
11678,883,2024-01-29,2664,0,Mobile
11679,2557,2023-10-18,666,0,Mobile
11680,1915,2023-11-26,902,0,Desktop
11681,4404,2022-08-18,2710,0,Mobile
11682,1693,2024-01-03,365,0,Desktop
11683,673,2024-02-04,827,0,Mobile
11684,1614,2023-12-18,1775,0,Mobile
11685,896,2024-01-19,29,1,Mobile
11686,4152,2023-02-17,1954,0,Mobile
11687,2513,2024-02-13,3411,0,Mobile
11688,1569,2023-10-30,709,0,Desktop
11689,1857,2024-02-22,3312,0,Desktop
11690,3954,2023-11-30,1567,0,Mobile
11691,3337,2024-02-06,667,0,Desktop
11692,2837,2024-01-20,2247,0,Mobile
11693,4282,2023-07-30,2719,0,Mobile
11694,1766,2024-01-14,2898,0,Desktop
11695,4060,2024-02-03,71,0,Mobile
11696,2519,2024-01-01,1131,0,Mobile
11697,3700,2022-08-31,2508,0,Mobile
11698,4708,2023-12-10,1729,0,Mobile
11699,3991,2023-04-01,1678,0,Mobile
11700,3974,2023-06-23,1586,0,Mobile
11701,1990,2023-05-23,1085,0,Mobile
11702,1019,2023-02-12,2082,0,Mobile
11703,2591,2024-01-17,1377,0,Mobile
11704,4793,2024-02-12,526,0,Mobile
11705,3024,2023-11-18,2114,0,Tablet
11706,1941,2023-06-15,2251,0,Mobile
11707,547,2024-03-01,3470,0,Desktop
11708,3699,2023-06-27,3417,0,Desktop
11709,3119,2023-07-31,2495,0,Desktop
11710,2493,2023-06-13,1342,0,Mobile
11711,2011,2023-08-14,2832,0,Tablet
11712,1469,2022-06-23,404,0,Desktop
11713,3123,2022-09-27,1140,0,Mobile
11714,895,2023-05-18,2815,0,Desktop
11715,628,2024-02-14,1951,0,Mobile
11716,3893,2024-02-27,2130,0,Mobile
11717,727,2023-06-29,1104,0,Mobile
11718,4026,2024-01-18,291,0,Mobile
11719,48,2023-12-12,465,0,Mobile
11720,3948,2024-02-16,2701,0,Tablet
11721,2825,2023-03-09,1286,0,Mobile
11722,809,2023-03-04,2395,0,Desktop
11723,2943,2023-08-14,2189,0,Desktop
11724,4446,2023-12-03,3522,0,Mobile
11725,4498,2023-09-01,3581,0,Mobile
11726,4873,2023-11-06,1756,0,Desktop
11727,4240,2022-08-23,2201,0,Mobile
11728,4264,2023-12-27,290,0,Mobile
11729,4431,2023-04-14,2178,0,Mobile
11730,3838,2023-12-28,705,0,Tablet
11731,191,2024-02-28,2445,0,Desktop
11732,3733,2023-09-08,3236,0,Mobile
11733,3156,2024-02-23,1037,0,Mobile
11734,1935,2023-09-27,2725,0,Mobile
11735,22,2023-10-24,1474,0,Desktop
11736,1019,2023-12-10,2509,0,Desktop
11737,4192,2022-07-22,3445,0,Mobile
11738,1891,2024-01-12,226,0,Mobile
11739,4039,2024-02-04,3385,0,Mobile
11740,1137,2023-12-10,760,0,Mobile
11741,4066,2022-12-02,3420,0,Mobile
11742,2655,2022-08-15,1082,0,Desktop
11743,1198,2023-12-29,193,0,Mobile
11744,394,2023-04-26,1911,0,Mobile
11745,1728,2023-02-12,3464,0,Mobile
11746,3427,2024-02-25,3386,0,Desktop
11747,2999,2023-09-26,2425,0,Mobile
11748,2818,2024-01-18,2317,0,Mobile
11749,1556,2022-12-07,3464,0,Mobile
11750,1596,2023-05-20,3325,0,Desktop
11751,3559,2024-02-01,604,0,Mobile
11752,3112,2023-11-30,2938,0,Mobile
11753,4602,2024-01-31,650,0,Mobile
11754,91,2023-10-19,377,0,Mobile
11755,1986,2022-12-08,3501,0,Mobile
11756,747,2022-10-03,2500,0,Desktop
11757,730,2024-03-01,829,0,Mobile
11758,3440,2023-11-16,2947,0,Mobile
11759,1282,2023-10-04,1191,0,Desktop
11760,1420,2023-12-19,176,0,Mobile
11761,1042,2023-10-26,3092,0,Desktop
11762,1501,2024-02-28,785,0,Mobile
11763,1669,2024-02-07,3495,0,Mobile
11764,1538,2023-08-10,2657,0,Mobile
11765,4696,2023-04-15,1514,0,Desktop
11766,4607,2024-02-03,694,0,Mobile
11767,523,2024-02-04,1151,0,Desktop
11768,2639,2024-02-27,2453,0,Mobile
11769,3648,2024-02-17,1465,0,Mobile
11770,2578,2023-09-26,675,0,Mobile
11771,4204,2023-09-26,2541,0,Desktop
11772,3569,2022-12-13,2205,0,Mobile
11773,4018,2024-02-23,1744,0,Mobile
11774,3720,2024-02-16,870,0,Mobile
11775,27,2022-12-30,696,0,Mobile
11776,585,2023-01-01,929,0,Desktop
11777,4226,2024-01-11,1469,0,Desktop
11778,2145,2022-09-14,311,0,Mobile
11779,4189,2023-04-30,3387,0,Desktop
11780,2364,2023-10-24,3100,0,Desktop
11781,2364,2024-02-20,2084,0,Mobile
11782,1893,2024-02-17,2141,0,Tablet
11783,4604,2024-02-04,530,0,Mobile
11784,3045,2023-03-11,891,0,Mobile
11785,1576,2024-02-01,1409,0,Desktop
11786,2783,2023-11-18,272,0,Mobile
11787,4016,2023-03-16,2796,0,Tablet
11788,3112,2024-01-15,3490,0,Mobile
11789,3544,2023-08-28,2974,0,Mobile
11790,4630,2024-02-25,2929,0,Desktop
11791,1243,2023-03-16,1936,0,Mobile
11792,2933,2023-12-18,3202,0,Mobile
11793,864,2023-04-05,2244,0,Mobile
11794,630,2022-03-29,3290,0,Mobile
11795,166,2022-11-07,745,0,Desktop
11796,1146,2023-03-17,2394,0,Mobile
11797,2977,2023-08-23,742,0,Mobile
11798,3421,2024-01-29,929,0,Mobile
11799,1256,2023-09-21,1464,0,Desktop
11800,809,2023-02-14,528,0,Desktop
11801,3353,2024-02-29,954,0,Desktop
11802,3379,2023-01-08,476,0,Mobile
11803,2617,2022-12-04,1954,0,Mobile
11804,298,2023-08-22,1328,0,Mobile
11805,3218,2024-02-07,2236,0,Desktop
11806,4045,2024-01-05,2058,0,Desktop
11807,643,2024-02-15,520,0,Desktop
11808,4961,2022-08-06,862,0,Mobile
11809,4397,2023-08-06,772,0,Mobile
11810,1433,2023-12-01,788,0,Mobile
11811,2202,2023-09-26,2511,0,Desktop
11812,1701,2023-07-02,2947,0,Mobile
11813,4610,2024-02-02,781,0,Mobile
11814,2796,2023-08-06,349,0,Mobile
11815,2027,2023-09-25,830,0,Desktop
11816,821,2023-04-26,1211,0,Mobile
11817,1128,2023-11-12,2300,0,Desktop
11818,3581,2024-02-29,3197,0,Mobile
11819,3121,2023-09-15,756,0,Desktop
11820,2702,2023-10-23,1174,0,Mobile
11821,4779,2023-03-29,69,0,Desktop
11822,4376,2024-01-27,2094,0,Desktop
11823,642,2023-08-01,60,0,Mobile
11824,4594,2023-09-07,2039,0,Desktop
11825,3212,2023-12-07,2745,0,Mobile
11826,887,2023-11-03,2656,0,Mobile
11827,4655,2022-11-17,2311,0,Tablet
11828,3770,2023-07-16,1602,0,Mobile
11829,1921,2023-05-24,2461,0,Desktop
11830,72,2023-09-03,591,0,Mobile
11831,2968,2023-08-16,473,0,Mobile
11832,2678,2024-02-10,3125,0,Mobile
11833,1784,2024-01-18,873,0,Mobile
11834,1661,2023-05-22,1949,0,Mobile
11835,4135,2023-11-27,3347,0,Mobile
11836,3292,2023-08-23,1789,0,Mobile
11837,4367,2024-02-26,3341,0,Mobile
11838,2201,2023-12-11,295,0,Mobile
11839,1324,2023-11-28,253,0,Desktop
11840,3319,2023-11-12,3545,0,Desktop
11841,691,2023-06-28,2880,0,Desktop
11842,3782,2022-09-21,3233,0,Desktop
11843,3298,2023-11-27,1499,0,Desktop
11844,2378,2023-11-23,833,0,Mobile
11845,2785,2023-06-08,1807,0,Mobile
11846,371,2023-09-29,2796,0,Mobile
11847,1179,2023-07-18,1363,0,Mobile
11848,340,2023-08-25,2588,0,Mobile
11849,4737,2024-01-21,1364,0,Mobile
11850,4996,2023-05-30,2499,0,Mobile
11851,2718,2024-02-28,2145,0,Mobile
11852,2096,2022-07-17,781,0,Mobile
11853,4648,2023-04-29,3160,0,Mobile
11854,831,2023-07-01,1425,0,Desktop
11855,4491,2023-11-06,195,0,Mobile
11856,41,2024-01-26,2107,0,Mobile
11857,365,2024-01-17,1126,0,Mobile
11858,4705,2024-02-23,2995,0,Desktop
11859,4791,2022-07-13,1308,0,Mobile
11860,2474,2022-06-02,1205,0,Mobile
11861,489,2023-07-26,1438,0,Mobile
11862,649,2023-01-03,2772,0,Mobile
11863,2235,2023-07-06,2473,0,Desktop
11864,1796,2023-05-31,1053,0,Mobile
11865,1497,2023-08-19,3302,0,Mobile
11866,3705,2022-08-01,1321,0,Desktop
11867,1796,2023-11-11,3040,0,Desktop
11868,2338,2023-04-11,877,0,Mobile
11869,3260,2023-02-22,3480,0,Mobile
11870,2077,2022-12-31,2209,0,Tablet
11871,3716,2023-04-17,2909,0,Desktop
11872,1133,2023-11-08,2765,0,Mobile
11873,4680,2024-01-17,2172,0,Desktop
11874,1522,2024-02-13,3260,0,Desktop
11875,3544,2023-08-13,3516,0,Mobile
11876,4657,2023-12-14,2254,0,Desktop
11877,837,2023-01-16,634,0,Mobile
11878,3148,2024-01-08,513,0,Desktop
11879,1308,2024-01-13,3151,0,Mobile
11880,4960,2023-10-02,16,1,Mobile
11881,4981,2023-12-25,2414,0,Desktop
11882,4976,2023-11-03,2771,0,Mobile
11883,832,2023-09-04,2560,0,Mobile
11884,3844,2023-09-06,2669,0,Mobile
11885,961,2023-05-10,234,0,Mobile
11886,2870,2023-04-29,989,0,Mobile
11887,3883,2022-03-19,2186,0,Mobile
11888,2527,2024-02-28,2660,0,Mobile
11889,3921,2023-06-18,2264,0,Mobile
11890,3013,2022-12-22,1923,0,Mobile
11891,1134,2022-08-30,2814,0,Mobile
11892,1888,2023-03-05,940,0,Mobile
11893,1636,2022-08-08,1388,0,Tablet
11894,4714,2024-02-12,1122,0,Mobile
11895,2060,2023-09-28,791,0,Desktop
11896,1933,2022-12-26,421,0,Mobile
11897,4873,2023-11-27,2070,0,Mobile
11898,2382,2023-10-20,3084,0,Desktop
11899,2467,2023-12-13,587,0,Mobile
11900,3542,2023-08-21,365,0,Mobile
11901,1739,2023-10-07,2438,0,Desktop
11902,241,2022-11-25,2639,0,Tablet
11903,2550,2024-01-14,2338,0,Mobile
11904,624,2024-01-04,3372,0,Mobile
11905,2807,2023-07-20,3527,0,Desktop
11906,3107,2023-07-21,2042,0,Mobile
11907,3285,2024-01-26,1725,0,Desktop
11908,1604,2023-10-18,351,0,Desktop
11909,2470,2023-11-16,701,0,Mobile
11910,1112,2022-11-22,580,0,Desktop
11911,1773,2023-02-01,2105,0,Desktop
11912,1532,2024-02-20,2945,0,Mobile
11913,4655,2022-08-28,2926,0,Mobile
11914,3329,2023-05-08,1804,0,Mobile
11915,4504,2023-05-25,2636,0,Mobile
11916,1445,2023-06-21,2750,0,Desktop
11917,2,2024-01-20,1215,0,Mobile
11918,3549,2024-02-06,371,0,Mobile
11919,626,2023-11-30,1160,0,Mobile
11920,2525,2023-04-19,1895,0,Mobile
11921,69,2023-11-05,1378,0,Mobile
11922,3276,2023-09-09,590,0,Mobile
11923,172,2023-12-03,2675,0,Mobile
11924,943,2023-12-23,428,0,Desktop
11925,2837,2023-12-01,1568,0,Desktop
11926,3252,2023-05-02,3373,0,Desktop
11927,2438,2022-10-03,1912,0,Desktop
11928,608,2023-02-24,3588,0,Mobile
11929,2143,2023-12-10,1176,0,Mobile
11930,3985,2023-08-10,2097,0,Desktop
11931,3941,2023-10-09,1785,0,Mobile
11932,2505,2023-09-16,1973,0,Desktop
11933,1524,2023-10-24,2450,0,Mobile
11934,1594,2022-10-08,3237,0,Mobile
11935,1905,2022-08-12,913,0,Mobile
11936,4596,2024-03-01,3296,0,Desktop
11937,4507,2022-10-09,3335,0,Mobile
11938,3705,2022-03-17,710,0,Desktop
11939,3417,2024-02-19,3536,0,Mobile
11940,4940,2023-12-16,1586,0,Mobile
11941,4940,2023-10-04,2562,0,Mobile
11942,4425,2023-07-29,499,0,Mobile
11943,3766,2023-04-23,1740,0,Tablet
11944,3407,2022-08-05,3271,0,Mobile
11945,2320,2024-01-16,2840,0,Mobile
11946,240,2024-02-17,1725,0,Mobile
11947,1507,2024-01-17,2065,0,Mobile
11948,2568,2024-02-26,303,0,Mobile
11949,694,2024-02-13,54,0,Mobile
11950,3116,2023-06-14,296,0,Desktop
11951,3020,2023-09-10,2552,0,Desktop
11952,1295,2023-12-25,1391,0,Tablet
11953,3702,2024-02-23,2463,0,Mobile
11954,4483,2024-02-29,1382,0,Desktop
11955,355,2023-08-23,2338,0,Mobile
11956,450,2023-11-29,2891,0,Desktop
11957,1824,2023-09-10,3024,0,Desktop
11958,3954,2023-11-17,3438,0,Desktop
11959,584,2023-02-15,763,0,Mobile
11960,3841,2023-02-13,110,0,Desktop
11961,1139,2023-05-16,3586,0,Mobile
11962,2971,2024-03-01,3419,0,Mobile
11963,798,2023-06-24,2437,0,Desktop
11964,289,2023-07-07,634,0,Mobile
11965,375,2024-02-09,848,0,Mobile
11966,4534,2022-12-28,921,0,Mobile
11967,4432,2023-09-06,286,0,Mobile
11968,983,2022-10-05,2576,0,Desktop
11969,4773,2023-07-20,3135,0,Desktop
11970,1996,2023-08-29,3383,0,Desktop
11971,4929,2023-03-28,1808,0,Mobile
11972,3833,2023-06-03,1802,0,Desktop
11973,1282,2023-08-06,1613,0,Mobile
11974,4517,2023-08-19,756,0,Mobile
11975,3140,2024-01-19,3583,0,Desktop
11976,3344,2023-04-23,436,0,Mobile
11977,2132,2023-12-10,2094,0,Mobile
11978,3765,2023-10-27,820,0,Mobile
11979,3301,2023-05-28,3368,0,Mobile
11980,4325,2022-11-30,1277,0,Desktop
11981,4564,2024-02-07,1233,0,Desktop
11982,1011,2023-09-24,2081,0,Desktop
11983,1157,2022-02-28,719,0,Desktop
11984,4211,2022-10-25,267,0,Mobile
11985,39,2023-09-06,1122,0,Mobile
11986,1790,2024-01-03,500,0,Tablet
11987,690,2023-12-28,2899,0,Mobile
11988,619,2024-02-13,1804,0,Mobile
11989,2042,2024-01-18,96,0,Desktop
11990,11,2023-05-10,3094,0,Tablet
11991,4682,2024-02-21,226,0,Desktop
11992,2318,2023-03-26,3478,0,Desktop
11993,3613,2023-07-24,3392,0,Desktop
11994,1361,2024-02-16,2297,0,Desktop
11995,49,2023-10-01,2902,0,Mobile
11996,2161,2022-06-04,3271,0,Desktop
11997,709,2023-11-16,1557,0,Mobile
11998,3347,2024-02-08,742,0,Mobile
11999,477,2023-07-10,3045,0,Mobile
12000,2708,2023-09-05,2691,0,Desktop
12001,1906,2023-08-13,995,0,Mobile
12002,1605,2023-12-12,67,0,Tablet
12003,2623,2024-02-29,2926,0,Desktop
12004,627,2022-10-28,1004,0,Mobile
12005,1301,2022-10-30,1707,0,Desktop
12006,2742,2023-06-23,510,0,Desktop
12007,1054,2023-08-06,3270,0,Mobile
12008,4313,2024-01-05,352,0,Desktop
12009,1920,2023-10-29,2029,0,Mobile
12010,972,2023-07-15,1168,0,Desktop
12011,2278,2023-12-19,1691,0,Desktop
12012,2251,2023-07-30,445,0,Desktop
12013,1398,2023-12-18,2548,0,Mobile
12014,824,2024-01-31,251,0,Desktop
12015,4948,2022-12-01,1396,0,Mobile
12016,2793,2022-08-25,3446,0,Mobile
12017,3012,2024-01-02,342,0,Desktop
12018,436,2022-06-13,1178,0,Mobile
12019,1079,2022-10-22,3147,0,Desktop
12020,2048,2023-01-12,2606,0,Desktop
12021,3254,2024-01-19,677,0,Mobile
12022,121,2023-06-14,3223,0,Mobile
12023,395,2024-02-16,475,0,Desktop
12024,1986,2023-04-01,1766,0,Mobile
12025,669,2023-08-05,2038,0,Desktop
12026,3238,2022-07-07,595,0,Mobile
12027,3253,2024-02-24,2398,0,Mobile
12028,4331,2024-01-19,2282,0,Mobile
12029,3839,2023-08-13,3169,0,Desktop
12030,3768,2023-03-12,2243,0,Mobile
12031,1629,2024-02-17,2188,0,Mobile
12032,4085,2024-01-23,1827,0,Desktop
12033,2852,2022-12-08,61,0,Desktop
12034,2094,2024-01-23,962,0,Tablet
12035,4545,2023-01-06,766,0,Tablet
12036,1349,2024-01-09,892,0,Mobile
12037,645,2024-02-25,1230,0,Desktop
12038,1415,2023-06-01,2586,0,Desktop
12039,757,2024-01-18,3032,0,Mobile
12040,2245,2023-11-12,1276,0,Mobile
12041,3805,2023-11-02,2577,0,Mobile
12042,1202,2024-01-07,1352,0,Mobile
12043,1811,2023-12-15,2384,0,Desktop
12044,129,2022-05-02,384,0,Mobile
12045,3439,2023-12-19,2959,0,Desktop
12046,1853,2022-12-28,1143,0,Mobile
12047,502,2023-03-15,435,0,Desktop
12048,732,2024-01-09,364,0,Mobile
12049,359,2024-01-10,117,0,Mobile
12050,3187,2023-08-03,298,0,Mobile
12051,3172,2023-11-22,1598,0,Desktop
12052,3293,2024-01-02,3015,0,Mobile
12053,3390,2024-01-23,3271,0,Desktop
12054,1110,2022-07-02,2464,0,Mobile
12055,1037,2024-02-22,1277,0,Desktop
12056,581,2024-01-18,442,0,Mobile
12057,4703,2023-10-30,2485,0,Mobile
12058,2301,2023-01-31,1058,0,Mobile
12059,3031,2024-01-27,592,0,Desktop
12060,2533,2024-02-12,3106,0,Mobile
12061,680,2024-01-17,921,0,Desktop
12062,3359,2022-08-09,2672,0,Tablet
12063,1252,2023-04-26,2906,0,Tablet
12064,610,2023-10-24,41,0,Tablet
12065,2233,2024-02-22,2783,0,Desktop
12066,898,2024-01-21,3023,0,Desktop
12067,1587,2022-12-11,2566,0,Mobile
12068,3596,2022-08-31,2872,0,Desktop
12069,3470,2024-02-05,1549,0,Mobile
12070,3588,2023-01-04,419,0,Desktop
12071,2974,2023-12-02,2282,0,Mobile
12072,2833,2023-12-12,1034,0,Desktop
12073,418,2023-03-05,1981,0,Mobile
12074,3000,2024-01-03,1880,0,Mobile
12075,1302,2023-10-09,1311,0,Mobile
12076,2839,2023-12-31,3520,0,Desktop
12077,2280,2023-02-09,2797,0,Mobile
12078,3237,2023-08-03,1728,0,Mobile
12079,2746,2024-02-21,3176,0,Desktop
12080,919,2022-05-22,3377,0,Mobile
12081,320,2024-01-06,83,0,Mobile
12082,145,2023-07-03,2574,0,Mobile
12083,4643,2023-09-05,3144,0,Mobile
12084,3464,2024-02-28,2595,0,Mobile
12085,1522,2024-02-08,757,0,Mobile
12086,2778,2022-05-29,1423,0,Mobile
12087,641,2023-07-12,125,0,Desktop
12088,1947,2023-03-04,1432,0,Desktop
12089,4976,2024-01-22,2654,0,Mobile
12090,387,2024-01-03,1721,0,Mobile
12091,3532,2023-12-18,3042,0,Tablet
12092,83,2023-01-12,846,0,Mobile
12093,1189,2022-11-01,2437,0,Desktop
12094,4064,2023-09-15,1540,0,Mobile
12095,1015,2022-09-14,274,0,Desktop
12096,1795,2024-01-09,2238,0,Mobile
12097,1780,2023-08-04,2324,0,Mobile
12098,61,2023-04-05,1022,0,Mobile
12099,3444,2024-02-26,2279,0,Mobile
12100,4647,2024-01-18,3421,0,Mobile
12101,2491,2023-01-01,3596,0,Mobile
12102,2727,2023-11-08,11,1,Mobile
12103,2884,2024-01-10,2255,0,Mobile
12104,4898,2024-02-18,2511,0,Mobile
12105,462,2023-05-04,2804,0,Desktop
12106,4931,2023-11-11,38,0,Mobile
12107,1581,2023-08-06,2486,0,Desktop
12108,4874,2023-09-08,466,0,Mobile
12109,1581,2023-12-14,1730,0,Desktop
12110,4347,2023-08-01,778,0,Mobile
12111,3347,2024-01-11,1708,0,Mobile
12112,1589,2023-09-26,1833,0,Desktop
12113,3892,2023-06-13,1875,0,Desktop
12114,3750,2023-03-29,768,0,Mobile
12115,4674,2024-01-01,1235,0,Desktop
12116,1474,2023-07-13,2560,0,Mobile
12117,2229,2024-01-12,2600,0,Desktop
12118,4423,2024-01-29,2995,0,Mobile
12119,2170,2022-04-25,2836,0,Mobile
12120,2687,2022-12-25,3266,0,Mobile
12121,3870,2023-08-02,1491,0,Mobile
12122,4369,2023-10-10,1393,0,Desktop
12123,336,2024-01-29,1771,0,Mobile
12124,2420,2024-01-07,339,0,Mobile
12125,4397,2023-11-03,1820,0,Mobile
12126,4848,2023-05-15,3548,0,Mobile
12127,1850,2023-12-18,472,0,Desktop
12128,1646,2024-01-09,264,0,Mobile
12129,2281,2024-01-24,2939,0,Mobile
12130,1379,2023-04-13,424,0,Mobile
12131,4407,2024-01-29,1278,0,Mobile
12132,1430,2023-10-10,2728,0,Desktop
12133,616,2023-11-19,78,0,Mobile
12134,1450,2023-10-21,1954,0,Mobile
12135,1606,2024-02-16,1475,0,Desktop
12136,1516,2023-09-13,1691,0,Desktop
12137,3945,2023-08-23,962,0,Mobile
12138,4674,2023-07-07,1000,0,Mobile
12139,2431,2023-04-01,1635,0,Desktop
12140,2321,2023-12-09,1029,0,Tablet
12141,1464,2023-07-15,3071,0,Desktop
12142,345,2024-01-20,1328,0,Mobile
12143,4926,2024-02-15,2312,0,Mobile
12144,3991,2023-07-26,3295,0,Desktop
12145,1542,2022-09-21,3212,0,Desktop
12146,4639,2024-02-09,2356,0,Desktop
12147,4679,2023-12-23,2635,0,Desktop
12148,4104,2024-02-16,3281,0,Desktop
12149,2285,2023-08-22,1836,0,Mobile
12150,3813,2022-07-23,2454,0,Mobile
12151,968,2022-12-12,3091,0,Mobile
12152,2877,2024-01-25,2996,0,Tablet
12153,2610,2023-09-30,2849,0,Mobile
12154,565,2022-06-05,2984,0,Desktop
12155,276,2023-05-02,2167,0,Mobile
12156,3717,2024-02-17,3535,0,Mobile
12157,2814,2023-09-17,105,0,Mobile
12158,449,2023-04-09,1229,0,Mobile
12159,2822,2023-12-27,3497,0,Desktop
12160,3132,2024-03-01,179,0,Desktop
12161,3067,2023-09-09,650,0,Mobile
12162,3554,2023-11-12,3294,0,Desktop
12163,1536,2023-09-11,680,0,Mobile
12164,2616,2023-03-26,3378,0,Desktop
12165,1738,2023-11-14,2879,0,Mobile
12166,1589,2023-11-01,129,0,Mobile
12167,1859,2024-01-29,2913,0,Mobile
12168,237,2023-10-22,1879,0,Mobile
12169,1774,2023-03-11,3007,0,Mobile
12170,4980,2023-05-05,3413,0,Desktop
12171,1864,2024-01-23,1982,0,Desktop
12172,3445,2023-07-12,1959,0,Desktop
12173,2220,2023-09-17,1599,0,Desktop
12174,2664,2023-04-27,3412,0,Mobile
12175,957,2024-02-15,1212,0,Mobile
12176,1280,2023-05-24,2670,0,Tablet
12177,4951,2023-11-07,2264,0,Desktop
12178,3988,2023-06-07,1480,0,Mobile
12179,2342,2023-06-03,3258,0,Mobile
12180,2776,2024-02-13,2259,0,Mobile
12181,2452,2023-07-13,369,0,Desktop
12182,4766,2024-01-25,1144,0,Mobile
12183,4652,2022-10-04,1096,0,Mobile
12184,1044,2023-11-01,2536,0,Desktop
12185,2976,2022-08-30,1642,0,Mobile
12186,1504,2024-02-02,861,0,Mobile
12187,709,2023-09-13,1922,0,Mobile
12188,3222,2023-12-22,1073,0,Tablet
12189,557,2023-10-19,1175,0,Mobile
12190,3920,2023-11-26,1817,0,Mobile
12191,3339,2023-01-20,2402,0,Mobile
12192,634,2024-02-12,801,0,Mobile
12193,4399,2023-08-17,3502,0,Desktop
12194,1467,2023-12-06,2002,0,Desktop
12195,3426,2024-02-02,3593,0,Mobile
12196,4419,2023-12-01,3264,0,Mobile
12197,3130,2023-09-16,2744,0,Desktop
12198,2317,2024-02-27,47,0,Mobile
12199,250,2023-04-23,1937,0,Mobile
12200,2426,2024-02-12,728,0,Mobile
12201,571,2024-01-31,867,0,Mobile
12202,3334,2023-06-24,389,0,Mobile
12203,3316,2023-04-27,3171,0,Mobile
12204,1907,2023-07-03,553,0,Mobile
12205,588,2023-07-26,2927,0,Mobile
12206,4111,2023-11-14,3457,0,Mobile
12207,385,2023-09-01,3076,0,Desktop
12208,3524,2024-02-22,2094,0,Mobile
12209,886,2023-11-26,1798,0,Desktop
12210,435,2022-08-25,2034,0,Mobile
12211,2867,2023-09-26,980,0,Desktop
12212,3794,2023-07-20,448,0,Tablet
12213,2743,2024-02-29,2844,0,Desktop
12214,1508,2023-11-22,1272,0,Mobile
12215,1096,2024-01-18,1590,0,Tablet
12216,3065,2023-04-23,641,0,Desktop
12217,4925,2023-08-20,2952,0,Mobile
12218,3706,2024-02-26,811,0,Desktop
12219,940,2023-06-08,2234,0,Mobile
12220,47,2023-02-20,661,0,Desktop
12221,3794,2024-01-10,519,0,Mobile
12222,662,2024-02-09,215,0,Mobile
12223,674,2023-07-19,2470,0,Mobile
12224,262,2024-02-26,3142,0,Tablet
12225,2081,2023-06-07,2818,0,Mobile
12226,2727,2023-04-30,1839,0,Desktop
12227,2021,2023-09-28,2822,0,Desktop
12228,1227,2024-02-20,749,0,Mobile
