order_item_id,order_id,product_id,quantity,unit_price
2195,1154,155,2,711.87
2196,1155,73,1,174.96
2197,1155,167,1,139.34
2198,1155,164,1,21.28
2199,1155,144,1,136.89
2200,1155,77,1,102.66
2201,1156,28,1,85.46
2202,1156,187,1,170.26
2203,1156,173,2,135.69
2204,1157,9,1,54.83
2205,1157,183,1,94.37
2206,1158,21,1,45.23
2207,1159,63,1,1005.52
2208,1160,57,1,16.33
2209,1160,158,1,69.74
2210,1161,75,1,464.73
2211,1162,8,1,144.16
2212,1162,70,1,123.35
2213,1162,9,1,54.83
2214,1162,117,1,395.55
2215,1163,107,1,212.22
2216,1163,86,2,21.48
2217,1163,117,1,395.55
2218,1164,98,1,467.24
2219,1165,106,1,176.71
2220,1165,178,1,89.01
2221,1166,103,1,183.83
2222,1167,166,1,651.56
2223,1167,119,3,604.69
2224,1167,120,1,86.17
2225,1168,150,1,147.89
2226,1169,140,1,490.62
2227,1170,128,1,369.7
2228,1171,3,1,22.17
2229,1172,77,1,102.66
2230,1173,88,2,138.9
2231,1174,66,1,410.55
2232,1174,198,1,119.57
2233,1175,64,1,153.43
2234,1176,27,1,64.29
2235,1177,176,2,170.49
2236,1178,34,1,149.46
2237,1178,41,1,424.0
2238,1179,13,1,46.67
2239,1179,95,1,156.79
2240,1180,186,1,1143.64
2241,1181,96,1,108.5
2242,1181,125,1,56.36
2243,1182,182,1,101.52
2244,1182,59,1,54.01
2245,1183,35,1,130.51
2246,1184,87,3,83.19
2247,1184,23,1,382.12
2248,1185,46,1,134.94
2249,1185,74,1,85.11
2250,1186,48,1,249.41
2251,1187,58,1,381.97
2252,1187,69,1,247.21
2253,1188,96,1,108.5
2254,1189,87,1,83.19
2255,1190,78,1,69.89
2256,1190,17,1,175.3
2257,1191,7,1,408.53
2258,1191,7,3,408.53
2259,1191,73,1,174.96
2260,1192,4,2,185.86
2261,1193,30,2,199.51
2262,1193,104,1,41.16
2263,1194,4,2,185.86
2264,1195,197,2,122.77
2265,1195,186,1,1143.64
2266,1196,13,2,46.67
2267,1197,191,1,144.92
2268,1197,163,2,132.56
2269,1198,3,1,22.17
2270,1199,47,1,142.57
2271,1200,140,1,490.62
2272,1201,64,1,153.43
2273,1202,177,1,84.78
2274,1202,72,3,45.77
2275,1202,79,1,113.0
2276,1202,197,1,122.77
2277,1202,173,1,135.69
2278,1203,170,3,156.17
2279,1203,4,1,185.86
2280,1204,53,1,146.9
2281,1205,114,1,114.93
2282,1206,1,1,86.27
2283,1206,90,1,239.47
2284,1207,180,1,427.23
2285,1207,11,1,309.79
2286,1208,125,2,56.36
2287,1209,93,1,108.59
2288,1210,84,3,89.7
2289,1211,111,1,1353.44
2290,1211,99,1,63.93
2291,1212,187,1,170.26
2292,1213,38,1,228.69
2293,1214,147,1,42.26
2294,1215,161,1,387.59
2295,1215,21,1,45.23
2296,1215,123,1,115.27
2297,1216,4,1,185.86
2298,1217,156,1,148.3
2299,1218,58,1,381.97
2300,1219,122,1,56.24
2301,1219,52,1,186.85
2302,1219,119,1,604.69
2303,1220,170,1,156.17
2304,1220,16,3,158.02
2305,1221,199,1,206.92
2306,1222,66,3,410.55
2307,1222,24,1,212.56
2308,1223,143,1,243.28
2309,1223,82,1,1443.13
2310,1224,85,1,44.47
2311,1224,120,1,86.17
2312,1225,28,1,85.46
2313,1225,171,1,381.67
2314,1226,126,2,105.71
2315,1227,82,1,1443.13
2316,1227,22,1,40.75
2317,1227,120,1,86.17
2318,1228,61,1,90.67
2319,1229,166,1,651.56
2320,1230,131,3,25.47
2321,1230,84,3,89.7
2322,1230,83,1,27.68
2323,1231,50,1,285.38
2324,1232,147,1,42.26
2325,1233,155,1,711.87
2326,1233,189,1,142.69
2327,1234,15,2,145.35
2328,1235,170,1,156.17
2329,1236,172,1,173.01
2330,1237,127,1,38.36
2331,1237,136,1,340.11
2332,1238,14,1,133.96
2333,1238,72,1,45.77
2334,1238,182,3,101.52
2335,1239,73,2,174.96
2336,1239,113,2,133.78
2337,1240,69,1,247.21
2338,1241,18,1,199.81
2339,1242,151,1,92.1
2340,1242,169,1,1292.26
2341,1243,184,1,1136.09
2342,1244,78,1,69.89
2343,1245,167,1,139.34
2344,1246,43,1,143.49
2345,1247,48,1,249.41
2346,1248,63,2,1005.52
2347,1249,134,1,319.11
2348,1249,42,1,43.28
2349,1250,131,1,25.47
2350,1250,163,1,132.56
2351,1251,43,2,143.49
2352,1252,69,1,247.21
2353,1253,155,1,711.87
2354,1253,44,1,918.47
2355,1254,94,1,442.81
2356,1255,146,1,139.47
2357,1256,26,2,133.8
2358,1257,82,1,1443.13
2359,1258,43,1,143.49
2360,1258,12,2,172.46
2361,1258,188,1,38.35
2362,1258,167,1,139.34
2363,1259,59,1,54.01
2364,1260,2,1,40.81
2365,1261,99,1,63.93
2366,1261,110,1,496.97
2367,1262,161,1,387.59
2368,1263,175,1,341.06
2369,1263,192,1,193.47
2370,1263,47,2,142.57
2371,1264,50,1,285.38
2372,1264,50,1,285.38
2373,1265,158,1,69.74
2374,1266,163,1,132.56
2375,1266,43,1,143.49
2376,1267,108,1,115.93
2377,1267,115,2,174.95
2378,1268,57,1,16.33
2379,1269,21,1,45.23
2380,1270,44,2,918.47
2381,1270,198,2,119.57
2382,1271,182,1,101.52
2383,1272,159,1,271.73
2384,1272,113,1,133.78
2385,1273,112,1,138.38
2386,1274,31,1,50.0
2387,1275,167,1,139.34
2388,1276,46,1,134.94
2389,1276,86,3,21.48
2390,1276,1,1,86.27
2391,1276,187,1,170.26
2392,1276,69,3,247.21
2393,1277,10,2,184.48
2394,1277,36,1,1038.48
2395,1278,124,2,188.55
2396,1279,81,1,138.71
2397,1280,143,1,243.28
2398,1280,125,1,56.36
2399,1280,63,1,1005.52
2400,1281,48,2,249.41
2401,1281,5,2,13.72
2402,1282,116,1,178.06
2403,1282,45,2,1397.19
2404,1282,38,1,228.69
2405,1282,103,2,183.83
2406,1283,136,1,340.11
2407,1283,130,1,36.61
2408,1284,53,1,146.9
2409,1284,188,1,38.35
2410,1284,74,1,85.11
2411,1285,141,1,94.93
2412,1285,119,1,604.69
2413,1285,91,1,63.51
2414,1286,21,1,45.23
2415,1286,154,1,75.04
2416,1287,63,1,1005.52
2417,1288,167,1,139.34
2418,1288,125,1,56.36
2419,1288,89,1,209.98
2420,1288,171,1,381.67
2421,1288,150,1,147.89
2422,1289,8,1,144.16
2423,1289,38,1,228.69
2424,1289,89,1,209.98
2425,1289,13,1,46.67
2426,1289,154,1,75.04
2427,1290,50,2,285.38
2428,1291,126,2,105.71
2429,1291,193,1,1396.89
2430,1291,193,2,1396.89
2431,1291,30,1,199.51
2432,1292,5,2,13.72
2433,1293,133,2,82.38
2434,1293,172,1,173.01
2435,1293,15,1,145.35
2436,1293,132,1,106.16
2437,1293,53,1,146.9
2438,1294,137,2,286.12
2439,1294,125,1,56.36
2440,1294,119,3,604.69
2441,1294,45,1,1397.19
2442,1295,29,1,271.9
2443,1295,152,1,1344.36
2444,1295,6,1,68.73
2445,1296,71,1,1455.04
2446,1296,140,1,490.62
2447,1297,132,2,106.16
2448,1297,18,1,199.81
2449,1297,170,1,156.17
2450,1298,190,1,388.11
2451,1298,16,2,158.02
2452,1299,200,1,26.07
2453,1300,110,1,496.97
2454,1300,84,1,89.7
2455,1300,69,1,247.21
2456,1301,40,1,137.77
2457,1301,154,2,75.04
2458,1301,165,1,215.84
2459,1301,101,1,147.76
2460,1302,137,1,286.12
2461,1302,126,1,105.71
2462,1303,76,2,223.04
2463,1304,5,1,13.72
2464,1304,26,1,133.8
2465,1305,147,1,42.26
2466,1305,12,1,172.46
2467,1306,43,2,143.49
2468,1307,197,3,122.77
2469,1307,9,1,54.83
2470,1307,104,1,41.16
2471,1308,149,1,138.97
2472,1308,36,1,1038.48
2473,1308,3,1,22.17
2474,1309,200,1,26.07
2475,1309,194,2,134.08
2476,1310,12,1,172.46
2477,1310,124,1,188.55
2478,1311,182,3,101.52
2479,1312,131,1,25.47
2480,1313,59,1,54.01
2481,1314,96,1,108.5
2482,1315,102,1,262.6
2483,1316,147,1,42.26
2484,1317,54,1,230.29
2485,1318,176,1,170.49
2486,1319,160,1,148.77
2487,1319,28,1,85.46
2488,1320,152,1,1344.36
2489,1321,142,1,146.59
2490,1321,161,2,387.59
2491,1321,2,1,40.81
2492,1322,44,1,918.47
2493,1323,192,1,193.47
2494,1324,3,1,22.17
2495,1324,80,1,47.44
2496,1325,167,1,139.34
2497,1325,193,2,1396.89
2498,1325,46,1,134.94
2499,1326,127,1,38.36
2500,1327,193,1,1396.89
2501,1328,123,1,115.27
2502,1328,49,1,117.22
2503,1328,117,1,395.55
2504,1329,26,1,133.8
2505,1329,66,1,410.55
2506,1330,142,1,146.59
2507,1330,2,1,40.81
2508,1331,199,2,206.92
2509,1332,44,1,918.47
2510,1332,66,1,410.55
2511,1333,146,2,139.47
2512,1333,16,1,158.02
2513,1333,134,1,319.11
2514,1333,58,1,381.97
2515,1334,3,2,22.17
2516,1334,132,1,106.16
2517,1335,155,1,711.87
2518,1336,192,2,193.47
2519,1336,10,2,184.48
2520,1336,69,2,247.21
2521,1336,69,1,247.21
2522,1336,180,1,427.23
2523,1337,157,1,193.48
2524,1337,4,1,185.86
2525,1337,34,1,149.46
2526,1338,125,1,56.36
2527,1339,91,1,63.51
2528,1339,4,1,185.86
2529,1339,14,1,133.96
2530,1340,175,1,341.06
2531,1340,111,3,1353.44
2532,1341,151,1,92.1
2533,1342,129,1,147.79
2534,1343,76,1,223.04
2535,1343,76,1,223.04
2536,1344,115,1,174.95
2537,1345,191,1,144.92
2538,1345,18,1,199.81
2539,1346,83,1,27.68
2540,1346,102,1,262.6
2541,1347,91,1,63.51
2542,1348,101,3,147.76
2543,1348,66,1,410.55
2544,1349,195,2,908.54
2545,1350,153,1,1178.71
2546,1351,133,1,82.38
2547,1351,46,2,134.94
2548,1352,67,2,63.55
2549,1352,192,1,193.47
2550,1353,2,1,40.81
2551,1354,167,1,139.34
2552,1355,185,2,127.63
2553,1356,104,2,41.16
2554,1357,60,1,83.92
2555,1357,26,3,133.8
2556,1357,104,2,41.16
2557,1358,157,3,193.48
2558,1358,96,1,108.5
2559,1359,68,1,93.7
2560,1359,75,1,464.73
2561,1360,50,1,285.38
2562,1360,23,1,382.12
2563,1361,105,1,132.87
2564,1361,59,2,54.01
2565,1362,122,1,56.24
2566,1362,106,1,176.71
2567,1362,38,1,228.69
2568,1362,194,1,134.08
2569,1362,23,1,382.12
2570,1363,70,2,123.35
2571,1363,97,2,11.1
2572,1363,182,2,101.52
2573,1363,98,1,467.24
2574,1364,190,1,388.11
2575,1364,57,2,16.33
2576,1364,190,1,388.11
2577,1365,22,3,40.75
2578,1365,21,1,45.23
2579,1365,9,2,54.83
2580,1366,119,1,604.69
2581,1367,159,1,271.73
2582,1368,87,1,83.19
2583,1369,55,1,409.46
2584,1369,163,1,132.56
2585,1370,47,1,142.57
2586,1371,71,1,1455.04
2587,1372,19,1,190.53
2588,1373,120,1,86.17
2589,1374,129,1,147.79
2590,1374,79,1,113.0
2591,1374,178,1,89.01
2592,1374,29,1,271.9
2593,1374,30,2,199.51
2594,1375,89,2,209.98
2595,1376,134,1,319.11
2596,1376,57,1,16.33
2597,1376,193,1,1396.89
2598,1377,29,1,271.9
2599,1378,44,1,918.47
2600,1378,46,1,134.94
2601,1379,32,1,271.62
2602,1380,74,2,85.11
2603,1381,17,1,175.3
2604,1381,118,1,64.36
2605,1381,76,2,223.04
2606,1382,192,1,193.47
2607,1383,82,1,1443.13
2608,1383,35,1,130.51
2609,1383,171,1,381.67
2610,1383,26,1,133.8
2611,1383,174,1,229.2
2612,1384,128,3,369.7
2613,1385,164,1,21.28
2614,1385,20,1,933.24
2615,1385,197,1,122.77
2616,1385,132,1,106.16
2617,1386,44,1,918.47
2618,1387,14,1,133.96
2619,1388,135,1,1093.64
2620,1389,49,1,117.22
2621,1389,28,1,85.46
2622,1390,76,1,223.04
2623,1390,92,2,149.45
2624,1391,36,1,1038.48
2625,1391,153,1,1178.71
2626,1392,133,1,82.38
2627,1392,49,1,117.22
2628,1392,81,1,138.71
2629,1393,145,2,56.93
2630,1393,109,1,87.35
2631,1393,62,1,247.06
2632,1393,1,1,86.27
2633,1394,126,1,105.71
2634,1395,137,1,286.12
2635,1395,13,1,46.67
2636,1395,126,1,105.71
2637,1396,45,1,1397.19
2638,1396,170,1,156.17
2639,1397,98,1,467.24
2640,1397,53,3,146.9
2641,1398,35,1,130.51
2642,1398,16,1,158.02
2643,1399,20,1,933.24
2644,1400,175,1,341.06
2645,1401,69,1,247.21
2646,1402,52,1,186.85
2647,1403,59,1,54.01
2648,1404,10,1,184.48
2649,1404,81,1,138.71
2650,1404,56,1,903.05
2651,1404,7,1,408.53
2652,1404,200,2,26.07
2653,1405,150,3,147.89
2654,1405,133,1,82.38
2655,1406,84,1,89.7
2656,1406,117,1,395.55
2657,1407,171,1,381.67
2658,1407,76,1,223.04
2659,1407,88,1,138.9
2660,1408,46,2,134.94
2661,1408,84,1,89.7
2662,1409,180,1,427.23
2663,1409,161,1,387.59
2664,1409,141,3,94.93
2665,1410,184,1,1136.09
2666,1411,111,1,1353.44
2667,1412,84,1,89.7
2668,1413,198,1,119.57
2669,1414,81,2,138.71
2670,1414,78,1,69.89
2671,1414,71,1,1455.04
2672,1414,165,3,215.84
2673,1414,119,1,604.69
2674,1415,18,1,199.81
2675,1416,26,3,133.8
2676,1416,77,1,102.66
2677,1417,36,1,1038.48
2678,1418,120,1,86.17
2679,1419,118,1,64.36
2680,1420,69,1,247.21
2681,1420,29,1,271.9
2682,1421,79,1,113.0
2683,1421,47,2,142.57
2684,1421,32,2,271.62
2685,1422,198,1,119.57
2686,1423,47,1,142.57
2687,1424,139,2,89.67
2688,1424,106,1,176.71
2689,1424,163,1,132.56
2690,1425,98,1,467.24
2691,1426,173,1,135.69
2692,1426,4,1,185.86
2693,1426,56,1,903.05
2694,1427,43,1,143.49
2695,1427,73,1,174.96
2696,1427,102,2,262.6
2697,1428,170,1,156.17
2698,1428,64,1,153.43
2699,1429,172,3,173.01
2700,1430,161,1,387.59
2701,1430,105,1,132.87
2702,1430,128,2,369.7
2703,1431,16,1,158.02
2704,1431,132,1,106.16
2705,1432,53,3,146.9
2706,1433,18,1,199.81
2707,1433,132,2,106.16
2708,1434,69,3,247.21
2709,1434,128,1,369.7
2710,1435,89,1,209.98
2711,1436,152,1,1344.36
2712,1436,67,1,63.55
2713,1437,22,1,40.75
2714,1438,19,1,190.53
2715,1439,72,1,45.77
2716,1439,143,1,243.28
2717,1440,145,2,56.93
2718,1440,23,1,382.12
2719,1441,12,1,172.46
2720,1441,103,1,183.83
2721,1442,104,1,41.16
2722,1443,127,1,38.36
2723,1443,142,1,146.59
2724,1444,192,2,193.47
2725,1445,200,1,26.07
2726,1446,132,1,106.16
2727,1447,55,1,409.46
2728,1447,114,1,114.93
2729,1447,35,1,130.51
2730,1448,80,1,47.44
2731,1449,169,2,1292.26
2732,1449,187,1,170.26
2733,1449,182,1,101.52
2734,1450,44,1,918.47
2735,1451,183,1,94.37
2736,1452,161,1,387.59
2737,1452,2,1,40.81
2738,1453,4,1,185.86
2739,1454,119,1,604.69
2740,1455,62,1,247.06
2741,1456,88,1,138.9
2742,1457,7,2,408.53
2743,1457,35,1,130.51
2744,1457,125,1,56.36
2745,1457,91,1,63.51
2746,1458,9,1,54.83
2747,1459,132,1,106.16
2748,1459,124,1,188.55
2749,1460,156,1,148.3
2750,1460,86,1,21.48
2751,1460,62,1,247.06
2752,1460,150,2,147.89
2753,1461,127,1,38.36
2754,1461,83,1,27.68
2755,1461,180,1,427.23
2756,1462,32,1,271.62
2757,1462,62,1,247.06
2758,1463,65,1,137.89
2759,1463,131,1,25.47
2760,1463,156,1,148.3
2761,1463,37,3,388.93
2762,1463,178,1,89.01
2763,1464,51,1,132.14
2764,1464,55,2,409.46
2765,1465,149,1,138.97
2766,1465,169,1,1292.26
2767,1465,190,1,388.11
2768,1466,109,1,87.35
2769,1467,39,2,486.51
2770,1468,42,2,43.28
2771,1468,23,1,382.12
2772,1469,89,1,209.98
2773,1470,71,1,1455.04
2774,1470,134,2,319.11
2775,1470,194,1,134.08
2776,1471,14,1,133.96
2777,1471,29,1,271.9
2778,1472,161,1,387.59
2779,1472,9,1,54.83
2780,1473,108,1,115.93
2781,1474,74,1,85.11
2782,1474,162,1,65.8
2783,1475,34,1,149.46
2784,1476,126,1,105.71
2785,1476,33,1,189.01
2786,1477,26,3,133.8
2787,1478,151,1,92.1
2788,1479,21,1,45.23
2789,1479,174,1,229.2
2790,1480,34,1,149.46
2791,1480,175,1,341.06
2792,1481,126,1,105.71
2793,1481,172,1,173.01
2794,1482,28,1,85.46
2795,1482,197,3,122.77
2796,1483,9,2,54.83
2797,1483,154,1,75.04
2798,1484,101,1,147.76
2799,1484,63,1,1005.52
2800,1485,95,1,156.79
2801,1486,52,1,186.85
2802,1486,50,1,285.38
2803,1487,78,1,69.89
2804,1488,118,1,64.36
2805,1489,99,1,63.93
2806,1489,31,1,50.0
2807,1490,25,2,132.69
2808,1491,153,1,1178.71
2809,1492,148,1,193.1
2810,1492,200,1,26.07
2811,1492,72,1,45.77
2812,1493,157,1,193.48
2813,1493,26,1,133.8
2814,1493,9,1,54.83
2815,1494,66,1,410.55
2816,1494,111,3,1353.44
2817,1495,186,1,1143.64
2818,1495,184,1,1136.09
2819,1495,114,1,114.93
2820,1495,10,1,184.48
2821,1496,118,1,64.36
2822,1496,150,1,147.89
2823,1497,26,1,133.8
2824,1497,116,1,178.06
2825,1498,50,1,285.38
2826,1498,55,1,409.46
2827,1498,134,1,319.11
2828,1498,199,1,206.92
2829,1499,13,1,46.67
2830,1499,167,2,139.34
2831,1500,124,1,188.55
2832,1500,36,2,1038.48
2833,1500,193,1,1396.89
2834,1501,9,1,54.83
2835,1501,172,1,173.01
2836,1502,152,1,1344.36
2837,1502,92,1,149.45
2838,1503,117,1,395.55
2839,1504,132,2,106.16
2840,1504,86,1,21.48
2841,1504,15,1,145.35
2842,1505,28,1,85.46
2843,1505,22,1,40.75
2844,1506,190,1,388.11
2845,1507,111,1,1353.44
2846,1507,131,1,25.47
2847,1507,163,1,132.56
2848,1507,196,1,33.85
2849,1507,149,1,138.97
2850,1508,128,1,369.7
2851,1508,139,1,89.67
2852,1508,2,1,40.81
2853,1508,124,1,188.55
2854,1508,124,3,188.55
2855,1509,197,2,122.77
2856,1510,135,2,1093.64
2857,1510,123,2,115.27
2858,1511,52,1,186.85
2859,1512,16,1,158.02
2860,1512,57,1,16.33
2861,1512,22,1,40.75
2862,1513,115,2,174.95
2863,1513,34,1,149.46
2864,1514,93,1,108.59
2865,1515,72,1,45.77
2866,1516,198,1,119.57
2867,1516,63,2,1005.52
2868,1517,144,1,136.89
2869,1518,175,2,341.06
2870,1518,58,2,381.97
2871,1518,177,2,84.78
2872,1519,136,2,340.11
2873,1520,20,1,933.24
2874,1521,44,1,918.47
2875,1522,87,2,83.19
2876,1523,131,1,25.47
2877,1524,113,1,133.78
2878,1525,16,1,158.02
2879,1525,109,1,87.35
2880,1526,164,2,21.28
2881,1526,55,2,409.46
2882,1526,134,1,319.11
2883,1526,68,1,93.7
2884,1527,66,2,410.55
2885,1528,33,1,189.01
2886,1529,17,2,175.3
2887,1529,67,1,63.55
2888,1530,125,1,56.36
2889,1530,147,1,42.26
2890,1530,48,1,249.41
2891,1530,103,1,183.83
2892,1531,69,1,247.21
2893,1532,193,1,1396.89
2894,1533,23,1,382.12
2895,1533,192,1,193.47
2896,1534,100,1,31.76
2897,1535,95,1,156.79
2898,1535,95,1,156.79
2899,1536,4,1,185.86
2900,1536,194,1,134.08
2901,1537,99,2,63.93
2902,1537,72,1,45.77
2903,1537,110,1,496.97
2904,1538,86,1,21.48
2905,1538,64,1,153.43
2906,1538,123,1,115.27
2907,1538,100,1,31.76
2908,1539,44,1,918.47
2909,1540,102,1,262.6
2910,1540,200,1,26.07
2911,1541,151,2,92.1
2912,1541,137,1,286.12
2913,1541,65,1,137.89
2914,1542,178,1,89.01
2915,1543,134,1,319.11
2916,1543,103,1,183.83
2917,1544,161,1,387.59
2918,1544,89,1,209.98
2919,1545,151,1,92.1
2920,1546,44,1,918.47
2921,1546,137,1,286.12
2922,1547,195,1,908.54
2923,1547,65,1,137.89
2924,1548,72,1,45.77
2925,1548,66,1,410.55
2926,1549,117,1,395.55
2927,1550,68,1,93.7
2928,1550,45,1,1397.19
2929,1551,145,1,56.93
2930,1552,182,1,101.52
2931,1553,72,1,45.77
2932,1554,30,1,199.51
2933,1555,127,1,38.36
2934,1555,73,2,174.96
2935,1556,113,1,133.78
2936,1557,36,1,1038.48
2937,1558,117,1,395.55
2938,1558,67,1,63.55
2939,1558,45,3,1397.19
2940,1558,113,1,133.78
2941,1559,103,1,183.83
2942,1560,117,1,395.55
2943,1560,39,1,486.51
2944,1560,161,1,387.59
2945,1561,186,3,1143.64
2946,1562,179,1,62.32
2947,1562,153,1,1178.71
2948,1563,148,1,193.1
2949,1564,86,1,21.48
2950,1565,163,1,132.56
2951,1566,191,1,144.92
2952,1567,191,1,144.92
2953,1568,136,1,340.11
2954,1568,19,1,190.53
2955,1569,70,1,123.35
2956,1569,44,1,918.47
2957,1570,73,1,174.96
2958,1571,69,1,247.21
2959,1572,69,1,247.21
2960,1572,137,1,286.12
2961,1572,23,1,382.12
2962,1573,170,1,156.17
2963,1574,141,1,94.93
2964,1574,52,1,186.85
2965,1575,36,1,1038.48
2966,1575,113,1,133.78
2967,1576,32,1,271.62
2968,1576,189,1,142.69
2969,1576,31,1,50.0
2970,1577,197,2,122.77
2971,1577,70,1,123.35
2972,1577,68,1,93.7
2973,1578,87,1,83.19
2974,1578,22,1,40.75
2975,1579,173,1,135.69
2976,1580,67,1,63.55
2977,1580,60,1,83.92
2978,1581,192,2,193.47
2979,1582,131,1,25.47
2980,1583,126,1,105.71
2981,1584,176,3,170.49
2982,1584,98,1,467.24
2983,1584,177,1,84.78
2984,1584,90,1,239.47
2985,1584,189,1,142.69
2986,1585,33,1,189.01
2987,1586,198,1,119.57
2988,1587,59,1,54.01
2989,1587,124,1,188.55
2990,1587,42,1,43.28
2991,1588,197,1,122.77
2992,1588,91,1,63.51
2993,1589,56,2,903.05
2994,1589,98,1,467.24
2995,1589,139,3,89.67
2996,1590,178,1,89.01
2997,1591,13,3,46.67
2998,1591,29,1,271.9
2999,1592,154,1,75.04
3000,1592,75,1,464.73
3001,1593,20,1,933.24
3002,1593,23,1,382.12
3003,1594,129,1,147.79
3004,1595,121,1,121.16
3005,1595,12,2,172.46
3006,1596,189,1,142.69
3007,1597,140,1,490.62
3008,1597,160,1,148.77
3009,1597,14,1,133.96
3010,1598,159,1,271.73
3011,1599,193,1,1396.89
3012,1599,88,1,138.9
3013,1599,104,2,41.16
3014,1599,56,2,903.05
3015,1600,63,1,1005.52
3016,1600,95,1,156.79
3017,1600,169,2,1292.26
3018,1601,88,1,138.9
3019,1602,151,2,92.1
3020,1603,191,1,144.92
3021,1604,190,1,388.11
3022,1605,1,1,86.27
3023,1606,148,1,193.1
3024,1607,174,2,229.2
3025,1608,32,2,271.62
3026,1608,7,1,408.53
3027,1609,63,1,1005.52
3028,1609,114,1,114.93
3029,1610,70,1,123.35
3030,1611,5,1,13.72
3031,1611,99,2,63.93
3032,1612,66,1,410.55
3033,1612,50,1,285.38
3034,1613,168,1,132.11
3035,1613,8,1,144.16
3036,1614,32,1,271.62
3037,1614,159,1,271.73
3038,1615,189,1,142.69
3039,1616,154,2,75.04
3040,1617,169,2,1292.26
3041,1618,16,1,158.02
3042,1618,151,3,92.1
3043,1618,68,1,93.7
3044,1619,142,1,146.59
3045,1620,131,2,25.47
3046,1621,176,1,170.49
3047,1622,19,3,190.53
3048,1623,132,1,106.16
3049,1624,74,1,85.11
3050,1624,82,1,1443.13
3051,1625,24,1,212.56
3052,1626,158,2,69.74
3053,1627,78,1,69.89
3054,1627,45,1,1397.19
3055,1627,40,1,137.77
3056,1627,13,1,46.67
3057,1628,147,2,42.26
3058,1628,171,1,381.67
3059,1629,176,1,170.49
3060,1629,80,1,47.44
3061,1630,192,1,193.47
3062,1631,119,1,604.69
3063,1631,98,1,467.24
3064,1632,173,1,135.69
3065,1632,86,2,21.48
3066,1632,20,1,933.24
3067,1633,128,1,369.7
3068,1633,104,2,41.16
3069,1634,125,1,56.36
3070,1635,114,1,114.93
3071,1635,41,2,424.0
3072,1636,50,1,285.38
3073,1636,79,2,113.0
3074,1636,142,1,146.59
3075,1636,107,1,212.22
3076,1636,197,1,122.77
3077,1637,161,1,387.59
3078,1638,54,1,230.29
3079,1639,101,2,147.76
3080,1639,26,1,133.8
3081,1640,118,1,64.36
3082,1640,25,1,132.69
3083,1641,118,2,64.36
3084,1641,35,1,130.51
3085,1642,133,2,82.38
3086,1642,78,1,69.89
3087,1643,134,1,319.11
3088,1644,130,3,36.61
3089,1645,173,3,135.69
3090,1645,115,1,174.95
3091,1645,46,1,134.94
3092,1645,163,1,132.56
3093,1646,16,1,158.02
3094,1647,18,1,199.81
3095,1647,117,1,395.55
3096,1648,52,1,186.85
3097,1649,23,1,382.12
3098,1650,133,1,82.38
3099,1651,98,1,467.24
3100,1651,132,1,106.16
3101,1651,86,1,21.48
3102,1651,92,2,149.45
3103,1651,8,1,144.16
3104,1652,69,2,247.21
3105,1653,151,1,92.1
3106,1654,146,1,139.47
3107,1655,155,1,711.87
3108,1656,196,1,33.85
3109,1656,94,1,442.81
3110,1657,180,1,427.23
3111,1657,91,1,63.51
3112,1658,66,1,410.55
3113,1659,186,1,1143.64
3114,1660,153,1,1178.71
3115,1660,195,1,908.54
3116,1660,25,1,132.69
3117,1660,196,1,33.85
3118,1661,168,1,132.11
3119,1662,30,1,199.51
3120,1663,10,1,184.48
3121,1663,57,1,16.33
3122,1663,138,1,211.26
3123,1664,195,2,908.54
3124,1665,114,2,114.93
3125,1665,4,1,185.86
3126,1666,69,1,247.21
3127,1666,25,1,132.69
3128,1666,119,1,604.69
3129,1667,113,1,133.78
3130,1668,113,1,133.78
3131,1668,122,2,56.24
3132,1668,112,1,138.38
3133,1668,111,3,1353.44
3134,1668,142,2,146.59
3135,1669,88,1,138.9
3136,1670,111,3,1353.44
3137,1670,138,1,211.26
3138,1670,7,1,408.53
3139,1670,121,1,121.16
3140,1671,68,1,93.7
3141,1672,104,1,41.16
3142,1672,26,2,133.8
3143,1673,67,1,63.55
3144,1674,82,1,1443.13
3145,1674,174,1,229.2
3146,1675,51,2,132.14
3147,1676,144,1,136.89
3148,1677,107,1,212.22
3149,1678,97,1,11.1
3150,1678,116,1,178.06
3151,1679,105,1,132.87
3152,1679,181,1,114.88
3153,1679,186,1,1143.64
3154,1680,181,1,114.88
3155,1680,106,1,176.71
3156,1680,113,1,133.78
3157,1681,164,3,21.28
3158,1682,24,1,212.56
3159,1683,122,2,56.24
3160,1683,89,1,209.98
3161,1683,54,2,230.29
3162,1684,178,2,89.01
3163,1684,67,1,63.55
3164,1685,115,1,174.95
3165,1686,16,1,158.02
3166,1686,48,1,249.41
3167,1687,47,1,142.57
3168,1688,125,1,56.36
3169,1689,160,1,148.77
3170,1690,25,1,132.69
3171,1691,144,1,136.89
3172,1692,190,1,388.11
3173,1692,174,1,229.2
3174,1693,60,1,83.92
3175,1694,188,1,38.35
3176,1694,69,1,247.21
3177,1695,25,1,132.69
3178,1696,160,1,148.77
3179,1697,171,1,381.67
3180,1698,150,2,147.89
3181,1698,33,1,189.01
3182,1698,155,2,711.87
3183,1699,83,1,27.68
3184,1699,143,1,243.28
3185,1699,189,1,142.69
3186,1700,188,3,38.35
3187,1700,7,1,408.53
